,latitude,longitude,shop,name,city,pincode,TOT_P,revenue,shop_category,SC_ST_RATE,Total_literacy_rate,ill_rate,childreen_population_rate,Cultivators_pulation_rate,agricultural_population_rate,household_industry_population_rate,Other_Worker_population_rate,marginial_workers_population_rate,marginial_workers_lessthan6months_population_rate,total_working_population_rate,Street_Address
114,19.1415,72.8319082,car,Shreenath Hyundai,mumbai,400053,12442373,2423784.51,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,New Link Road, Andheri West"
115,19.1408374,72.8332241,car,Nissan,mumbai,400053,12442373,3601408.05,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Off Link Road, Andheri West"
116,19.13468,72.8107326,food,Domino's,mumbai,400061,12442373,2415004.69,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
117,19.1173314,72.8294583,alcohol,Fition Wines,mumbai,400053,12442373,3308674.43,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,New Link Road"
118,19.1297949,72.8222137,clothes,Shakti Collections,mumbai,400058,12442373,7266460.12,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,JP Road"
119,18.9369702,72.8338777,craft,Contemporary Arts & Crafts,mumbai,400001,12442373,2446565.78,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Dr Dadabhai Naoroji Road"
120,18.937583,72.8339371,kiosk,,mumbai,400038,12442373,3026896.84,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
121,19.0616468,72.8289941,butcher,Joseph's Cold Storage,mumbai,400050,12442373,2455540.73,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,St. John Street"
122,19.0618528,72.8294351,hairdresser,Rewind The Salon,mumbai,400050,12442373,2710747.91,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Dr Ambedkar Road, Bandra West"
123,19.061938,72.82943,beauty,Urban Thai Spa,mumbai,400050,12442373,3819641.94,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Dr Ambedkar Road, Bandra West"
124,19.0623883,72.8294313,bed,Bombay Mattress & Furnishings,mumbai,400050,12442373,4211953.55,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Bombay Mattress & Furnishings, "
125,19.0623643,72.8294326,doityourself,Sony Electrical and Hardware,mumbai,400050,12442373,2617967.92,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Dr B.R Ambedkar Road, Bandra West"
126,19.0624731,72.8296623,alcohol,Jude's Wines,mumbai,400050,12442373,2857831.61,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Pali Junction, Dr BR Ambedkar Road, Bandra West"
127,19.0626125,72.8296248,convenience,Regal Plus,mumbai,400050,12442373,5762871.58,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Pali Junction, Dr BR Ambedkar Road, Bandra West"
128,19.0625175,72.8296422,butcher,Jude's Cold Storage,mumbai,400050,12442373,2758783.46,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Pali Junction, Dr BR Ambedkar Road, Bandra West"
129,19.0624858,72.8297629,convenience,Sadguru Traders,mumbai,400050,12442373,4967605.04,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Pali Junction, Dr BR Ambedkar Road, Bandra West"
130,19.0616365,72.8286887,clothes,5th Avenue,mumbai,400050,12442373,8941112.26,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,St John's Street, Bandra West"
131,19.0616771,72.8286431,jewelry,Kia Jewellery,mumbai,400050,12442373,2683068.44,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,St John's Street, Bandra West"
132,19.1352356,72.8223368,convenience,,mumbai,400061,12442373,3550611.82,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
133,19.0159796,72.8232338,hairdresser,,mumbai,400025,12442373,3693060.93,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
134,19.0129569,72.8231265,florist,,mumbai,400018,12442373,3270863.92,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
135,18.9348682,72.8328217,clothes,Khadi Bhavan,mumbai,400038,12442373,9742360.56,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
136,18.9332116,72.8315342,kiosk,,mumbai,400032,12442373,3567397.29,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
137,18.9334153,72.8317684,kiosk,,mumbai,400032,12442373,2723582.73,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
138,19.1028855,72.9169028,supermarket,career classes,mumbai,400079,12442373,4395675.23,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
139,19.0693214,72.9003822,department_store,Shopper's Stop,mumbai,400077,12442373,3241837.25,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
140,19.1386689,72.8290613,alcohol,,mumbai,400053,12442373,2619425.61,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
141,19.1348621,72.8323296,car,Volvo,mumbai,402205,12442373,3420304.63,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
142,19.1525839,72.8310748,butcher,Fressco's Meats And More,mumbai,400053,12442373,2276836.02,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Oshiwara, Andheri West"
143,19.1294727,72.8190919,pet,Pet Care,mumbai,400061,12442373,2820293.1,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
144,19.1293421,72.8188226,chemist,,mumbai,400061,12442373,3046284,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
145,19.1293992,72.8187821,convenience,Roman Super Store,mumbai,400061,12442373,4567976.05,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
146,19.1373533,72.8292372,chemist,Sai Medical And General Stores,mumbai,400053,12442373,2382954.88,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
147,19.1711716,72.8350583,wholesale market,Metro Wholesale,mumbai,400064,12442373,2675861.18,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Malad Link Road"
148,19.2118189,72.8673877,mall,VMall,mumbai,400101,12442373,2856655.93,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
149,19.128645,72.8207227,pet,Bark & Meow,mumbai,400061,12442373,2835406.65,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
150,19.1294587,72.8187456,beauty,Shuang Hsi,mumbai,400061,12442373,3433107.17,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
151,19.1295053,72.8187265,travel_agency,Deluxe Travels,mumbai,400061,12442373,3584426.29,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Bank Of Maharashtra Lane, Seven Bungalows, Andheri West"
152,19.0887329,72.8376577,supermarket,Reliance Retail ,mumbai,400054,12442373,4397095.39,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Swami Vivekanand Road"
153,19.0844444,72.8364463,supermarket,Society Stores,mumbai,400054,12442373,3652498.9,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
154,18.9635786,72.818327,motorcycle,Allibhai Premji Tyrewalla,mumbai,400004,12442373,2887843.01,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
155,19.1715047,72.8697795,alcohol,Alcohol Shop,mumbai,400063,12442373,2815317.16,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
156,19.1747763,72.8678539,books,Street Book Shop,mumbai,400063,12442373,152136.39,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
157,19.0424559,72.9272638,laundry,Washing Machine,mumbai,400088,12442373,3027923.13,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
158,19.1282382,72.8205537,chemist,Homoeopathic Dispensary,mumbai,400061,12442373,2891343.75,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
159,19.1353818,72.8130033,chemist,Sagar,mumbai,400061,12442373,3744350.61,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Yari Road"
160,19.1623421,72.8457567,mall,City Centre Mall,mumbai,400062,12442373,2883765.55,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
161,19.0716357,72.8338539,jewelry,Kiah Jewelers,mumbai,400052,12442373,3019158.54,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
162,19.0707767,72.8225462,convenience,Sea Spray Provision Store,mumbai,400052,12442373,3069000.53,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
163,19.0741262,72.8280742,chemist,Anand Vihar Medical Store,mumbai,400052,12442373,3085216.74,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
164,18.9160053,72.8195848,convenience,Student's General Store,mumbai,400005,0,52611.56,Food & Grocery,0,0,0,0,0,0,0,0,0,0,0," ,GD Somani Road"
165,19.0723542,72.8330369,jewelry,MG Sons Jeweler,mumbai,400052,12442373,3168139.16,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
166,18.9956825,72.8258048,supermarket,Lifestyle,mumbai,400013,12442373,4264682.72,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
167,19.0392563,72.852191,jewelry,Maa Laxmi Jewelry,mumbai,400017,12442373,2905465.63,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,60 Feet Road"
168,19.0479874,72.8259386,dairy,Maryam Milk Center,mumbai,400050,12442373,3182525.31,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
169,19.049561,72.826271,yes,Flour Mill,mumbai,400050,12442373,3373697.65,Other,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
170,19.0500521,72.8264171,alcohol,Parry Wines II,mumbai,400050,12442373,2443692.67,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,St John Baptist Road"
171,19.0618939,72.9247918,supermarket,Baiganwadi,mumbai,400043,12442373,4113334.35,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Road No. 9"
172,19.0621201,72.9088413,supermarket,super market,mumbai,400089,12442373,4324184.17,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,P.L. Lokhande Marg"
173,19.0652786,72.9243818,food,athar store,mumbai,400043,12442373,2849123.87,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Road Number 5"
174,19.076787,72.8834956,electronics,Micromax Service Center,mumbai,400070,12442373,2673889.31,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
175,19.0773799,72.8841053,travel_agency,Lucky Travels,mumbai,400070,12442373,2825603.57,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Zainee Shopping Centre, Opposite Akash Talkies"
176,19.0629496,72.8443925,convenience,Deepak General Store,mumbai,400050,12442373,4365938.93,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
177,19.1399707,72.8319103,beauty,Saks,mumbai,400053,12442373,2025860.89,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
178,19.04543,72.9157503,motorcycle,Star Auto Garage (Yusufbhai),mumbai,400088,12442373,3191656.16,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Sion Panvel Highway (Yashwantrao Chavan Marg)"
179,19.0325393,72.8384661,chemist,National Chemist,mumbai,400016,12442373,2754317.12,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
180,19.1454152,72.8231114,bakery,Theobroma,mumbai,400053,12442373,8390868.89,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
181,19.0383672,72.8537587,supermarket,Azad Timber Mart,mumbai,400017,12442373,3809705.08,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,60 Feet Road"
182,19.0543375,72.8902113,car,Tata Wasan,mumbai,400071,12442373,2788732.46,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Tata Wasan,V N Purav Marg"
183,19.0543371,72.8915656,chemist,ROOPAM PHARMACY,mumbai,400071,12442373,2696161.72,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,V N Purav Marg"
184,19.1298681,72.8259008,mobile_phone,Vodafone Idea,mumbai,402205,12442373,3370291.06,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
185,19.1143954,72.8307062,variety_store,FabIndia,mumbai,400058,12442373,3530987.35,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
186,19.1241693,72.8258223,beauty,Treen's Beauty Parlour,mumbai,400053,12442373,3105390.15,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,N Dutta Road, Four Bungalows, Andheri West"
187,19.1242288,72.8257467,beauty,Cindrella,mumbai,400053,12442373,2462638.04,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,N Dutta Road, Four Bungalows, Andheri West"
188,19.1301275,72.8184577,greengrocer,,mumbai,400061,12442373,3669123.97,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
189,19.1302632,72.8182525,alcohol,Princess Wines,mumbai,400061,12442373,3162911.26,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
190,19.0412194,72.9109498,convenience,Welcome General Store,mumbai,400088,12442373,4657906.94,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
191,19.0609035,72.9053072,supermarket,apna super market,mumbai,400089,12442373,4100256.62,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,P.L. Lokhande Marg"
192,19.0662807,72.9284284,supermarket,,mumbai,400043,12442373,4670172.02,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
193,19.0632141,72.8847166,supermarket,nehru nagar market,mumbai,400024,12442373,2830134.79,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
